Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
103.86000000000058,48.00602722167969,-3506542,-4136541,1976243,779501,134.499785,89.24825000000001
104.01600000000326,54.24072265625,-3584831,-4196028,1985349,712965,134.49975,89.24822
104.17200000000594,60.04444885253906,-3639435,-4375958,2004992,621438,134.49976,89.24820500000001
104.32799999999406,66.37986755371094,-3698316,-4468341,2003564,570329,134.49974500000002,89.24818
104.48500000000058,72.81948852539062,-3765206,-4547835,1995358,532343,134.49973500000002,89.24816000000001
104.64100000000326,79.11468505859375,-3828076,-4728734,1986406,473111,134.499715,89.24815000000001
104.79700000000594,84.97749328613281,-3887374,-4800371,1982697,430356,134.49970000000002,89.24811500000001
104.93799999999464,90.90292358398438,-3926804,-4927514,1974244,379660,134.49970000000002,89.24809
105.09399999999732,96.43072509765625,-3977414,-5032800,1964258,286952,134.49969000000002,89.24807500000001
105.25,102.585205078125,-4047656,-5149034,1951827,248637,134.49966500000002,89.24805500000001
105.40600000000268,108.43768310546875,-4080522,-5208661,1944852,169070,134.49965,89.24803000000001
105.57799999999406,114.82467651367188,-4135993,-5318018,1933941,106703,134.49964500000002,89.24802000000001
105.73500000000058,120.30191040039062,-4192731,-5417682,1909955,57454,134.49963000000002,89.248
105.89100000000326,125.93841552734375,-4232933,-5546241,1888941,12676,134.499625,89.24798000000001
106.04700000000594,131.23458862304688,-4307797,-5601792,1879609,-34417,134.49961000000002,89.24795
106.20299999999406,137.78521728515625,-4398293,-5723495,1850662,-122126,134.499595,89.24793500000001
106.36000000000058,143.88790893554688,-4456238,-5810740,1824597,-186033,134.49959,89.247905
106.5,149.41265869140625,-4532684,-5840422,1797271,-232876,134.49958,89.24789500000001
106.65600000000268,155.43948364257812,-4585241,-5935095,1762639,-311630,134.49956500000002,89.247865
106.81299999999464,161.5401611328125,-4597796,-5988313,1735570,-414928,134.49955,89.247865
106.98500000000058,166.8568115234375,-4647860,-6062138,1704754,-505430,134.499545,89.24784000000001
107.14100000000326,172.78591918945312,-4701991,-6125483,1674440,-595188,134.49953000000002,89.247815
107.29700000000594,178.22488403320312,-4711201,-6169140,1627211,-668371,134.49952000000002,89.24780000000001
107.45299999999406,183.87094116210938,-4795632,-6297771,1578177,-680671,134.499505,89.24778500000001
107.61000000000058,189.47836303710938,-4870793,-6382845,1544839,-757441,134.49948500000002,89.24775000000001
107.75,195.7657470703125,-4893135,-6440475,1495354,-811549,134.49948,89.24773
107.90600000000268,201.23126220703125,-4917908,-6505207,1458449,-893472,134.49947,89.24771000000001
108.06299999999464,206.58334350585938,-4958191,-6549391,1421459,-955723,134.49947,89.24769
108.21899999999732,212.0352783203125,-5014678,-6642657,1357198,-1063021,134.49944000000002,89.247675
108.375,217.57223510742188,-5062751,-6678811,1304197,-1164930,134.49943000000002,89.24765500000001
108.53100000000268,223.8568115234375,-5059784,-6747887,1267685,-1237102,134.499435,89.24764
108.68799999999464,229.17190551757812,-5090987,-6759919,1226986,-1276504,134.499415,89.24761000000001
108.84399999999732,234.20993041992188,-5167506,-6813360,1156182,-1347436,134.4994,89.2476
108.98500000000058,239.9598388671875,-5214087,-6903115,1109591,-1405016,134.49939500000002,89.24756000000001
109.14100000000326,246.59005737304688,-5259134,-6979484,1056562,-1458784,134.49937,89.24756500000001
109.29700000000594,251.49386596679688,-5347850,-6999973,1006851,-1564269,134.499365,89.24753000000001
109.45299999999406,257.96148681640625,-5396092,-7028509,952153,-1585661,134.499355,89.24752500000001
109.61000000000058,263.59234619140625,-5451145,-7043218,868945,-1619100,134.499335,89.247495
109.76600000000326,268.7978515625,-5476914,-7056670,817763,-1693124,134.49933000000001,89.24748000000001
109.92200000000594,273.90576171875,-5506920,-7134903,752104,-1833333,134.49932,89.24745
110.07799999999406,279.4717712402344,-5547688,-7173500,698960,-1894188,134.49931500000002,89.24744000000001
110.21899999999732,284.8294372558594,-5609423,-7214604,618061,-1947838,134.49929500000002,89.24741
110.375,290.39654541015625,-5637264,-7291400,570203,-1982266,134.49929500000002,89.24738
110.53100000000268,296.197021484375,-5674183,-7313259,518565,-2073023,134.49927000000002,89.24739000000001
110.68799999999464,301.95782470703125,-5702349,-7355795,435379,-2142237,134.49927000000002,89.24736
110.84399999999732,307.15142822265625,-5752870,-7401550,355668,-2188046,134.49925000000002,89.24734500000001
111.0,312.7916259765625,-5801037,-7496926,310008,-2238659,134.499245,89.24731000000001
111.17200000000594,318.8285217285156,-5852507,-7521782,241399,-2268390,134.49923,89.24729
111.32799999999406,323.9317932128906,-5911781,-7582291,162283,-2299316,134.49923,89.24726500000001
111.48500000000058,329.5550231933594,-5960303,-7599401,90908,-2366993,134.49920500000002,89.24726000000001
111.64100000000326,335.3429260253906,-6010827,-7623715,352,-2443149,134.499185,89.247235
111.79700000000594,340.88775634765625,-6046455,-7625956,-56314,-2496948,134.49919,89.24721000000001
111.95299999999406,345.70843505859375,-6109790,-7671642,-128717,-2553874,134.499185,89.247195
112.11000000000058,351.568603515625,-6151788,-7726213,-194869,-2633822,134.499155,89.24718000000001
112.26600000000326,356.62042236328125,-6197178,-7759236,-269915,-2706343,134.49916000000002,89.24715
112.42200000000594,361.982177734375,-6230732,-7776189,-341647,-2790582,134.49915000000001,89.24713500000001
112.57799999999406,367.4261474609375,-6292600,-7822121,-423981,-2873364,134.49912500000002,89.24712500000001
112.73500000000058,373.16021728515625,-6332979,-7853793,-481464,-2956549,134.49912,89.24709000000001
112.90600000000268,377.9140625,-6391696,-7885564,-568823,-3042016,134.49911,89.247065
113.06299999999464,382.89056396484375,-6428993,-7890633,-662908,-3115459,134.499085,89.24707500000001
113.21899999999732,387.54425048828125,-6473162,-7887909,-721268,-3192537,134.499085,89.24705
113.375,392.76287841796875,-6498689,-7918955,-798795,-3250866,134.499075,89.24704000000001
113.53100000000268,397.95428466796875,-6532108,-7941301,-863249,-3322586,134.499075,89.247015
113.68799999999464,402.3792724609375,-6564896,-8006806,-943788,-3366394,134.49906000000001,89.24699500000001
113.84399999999732,406.60955810546875,-6594106,-8018407,-1025465,-3404439,134.49904500000002,89.24697
113.98500000000058,412.14544677734375,-6613761,-7999691,-1036055,-3403210,134.49904,89.246975
114.14100000000326,411.86614990234375,-6615280,-8034625,-1019168,-3357533,134.49904500000002,89.24697
114.31299999999464,410.55718994140625,-6625728,-8033337,-966792,-3328271,134.49903,89.24697
114.46899999999732,410.0504150390625,-6642009,-8066786,-919897,-3294323,134.49904500000002,89.24696
114.61000000000058,408.59954833984375,-6655768,-8077538,-876034,-3245555,134.49904500000002,89.24695000000001
114.76600000000326,407.74371337890625,-6670801,-8072678,-813112,-3207606,134.49906000000001,89.24697
114.92200000000594,405.6925048828125,-6696908,-8108007,-752249,-3160029,134.49904500000002,89.24698000000001
