Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
18.484000000011292,-439.4220886230469,1747371,950317,3308393,2561495,134.491715,89.23888000000001
18.639999999999418,-439.1382141113281,1763424,933216,3305308,2569435,134.49170500000002,89.23888000000001
18.797000000005937,-438.9851379394531,1762040,931114,3286402,2535658,134.49172000000002,89.23888500000001
18.953000000008615,-438.98040771484375,1748207,938301,3284614,2564138,134.491725,89.23888000000001
19.109000000011292,-438.22930908203125,1747148,925589,3281888,2562602,134.49171,89.23887500000001
19.264999999999418,-438.035400390625,1753361,928971,3274129,2545296,134.4917,89.23888000000001
19.422000000005937,-437.8168029785156,1759584,918572,3264154,2532783,134.491715,89.23889000000001
19.578000000008615,-437.2681884765625,1751674,924754,3257600,2529415,134.49172000000002,89.23888500000001
19.734000000011292,-436.6590270996094,1767376,908560,3266149,2524498,134.49171,89.23888000000001
19.875,-435.9822692871094,1766673,907001,3266042,2511035,134.49170500000002,89.23888500000001
20.031000000002678,-435.8988037109375,1768355,899273,3260190,2530903,134.49171,89.23888000000001
20.187000000005355,-434.82330322265625,1748741,897061,3241604,2533533,134.49171,89.23887
20.343000000008033,-434.6250305175781,1746369,903480,3249406,2541640,134.49171,89.23887
20.5,-434.3590393066406,1747255,913548,3246925,2534139,134.4917,89.23888500000001
20.656000000002678,-433.8312683105469,1740724,919779,3237784,2523080,134.491715,89.23888000000001
20.812000000005355,-432.341064453125,1725271,927177,3211736,2519235,134.49169500000002,89.23888000000001
20.968000000008033,-429.28619384765625,1701276,926346,3198238,2483828,134.49169500000002,89.23886
21.125,-426.97216796875,1709652,931590,3187483,2474416,134.49170500000002,89.238865
21.281000000002678,-425.52459716796875,1712428,936856,3174876,2459202,134.49169500000002,89.23887500000001
21.437000000005355,-424.34417724609375,1716291,936700,3169211,2449458,134.49170500000002,89.23887500000001
21.593000000008033,-423.2444152832031,1714563,937241,3159621,2464968,134.49169500000002,89.238865
21.75,-422.4432373046875,1693212,949067,3144243,2464939,134.49169500000002,89.23887
21.889999999999418,-421.8589782714844,1684413,940179,3146754,2432676,134.49169500000002,89.238865
22.047000000005937,-421.09210205078125,1679285,939654,3137265,2442717,134.49168500000002,89.238855
22.203000000008615,-419.98797607421875,1682037,934392,3129330,2463725,134.49168500000002,89.238855
22.359000000011292,-419.00396728515625,1667824,934172,3111608,2467807,134.49169500000002,89.23886
22.514999999999418,-417.790771484375,1665829,908715,3101144,2445046,134.49169500000002,89.23884500000001
22.672000000005937,-416.4028015136719,1663447,901518,3091836,2424022,134.49168,89.23884500000001
22.828000000008615,-415.82666015625,1655287,908776,3080425,2402799,134.49168500000002,89.23884500000001
22.984000000011292,-414.891357421875,1654599,931266,3072087,2369866,134.49166000000002,89.23884500000001
23.139999999999418,-413.38262939453125,1656408,934628,3061901,2379222,134.49168,89.23883500000001
23.297000000005937,-412.7037353515625,1654912,930555,3052764,2383419,134.49168500000002,89.23884000000001
23.437000000005355,-410.47216796875,1657108,926453,3040824,2382188,134.49167500000001,89.23884500000001
23.593000000008033,-410.3921203613281,1643821,926367,3026665,2374622,134.49167,89.23884000000001
23.75,-408.4469909667969,1657617,937724,3008885,2346348,134.491665,89.23883500000001
23.906000000002678,-407.4659118652344,1653993,935700,2987954,2340578,134.49167500000001,89.238825
24.062000000005355,-406.36224365234375,1665947,921118,2968615,2337894,134.491655,89.23882
24.218000000008033,-404.93035888671875,1646286,927378,2959869,2329115,134.491665,89.238825
24.375,-403.66729736328125,1654854,935156,2946696,2306808,134.49167,89.23883000000001
24.531000000002678,-402.22247314453125,1649466,952025,2934957,2273482,134.49167,89.23882
24.672000000005937,-400.7686462402344,1646893,946935,2929324,2247469,134.491665,89.238825
24.828000000008615,-399.32196044921875,1639729,961640,2904469,2250797,134.491655,89.238815
24.984000000011292,-398.08892822265625,1636699,967784,2881671,2251884,134.49165000000002,89.23881
25.156000000002678,-396.5016784667969,1627016,958888,2859660,2244689,134.49165000000002,89.23880000000001
25.312000000005355,-394.60809326171875,1622514,956038,2834978,2241238,134.49166000000002,89.23879500000001
25.468000000008033,-393.2680358886719,1619222,963715,2795986,2237257,134.49166000000002,89.23880000000001
25.639999999999418,-390.7597961425781,1596770,972069,2760692,2208126,134.49164000000002,89.23879500000001
25.781000000002678,-388.844970703125,1589307,986797,2731691,2186891,134.49164000000002,89.23878
25.937000000005355,-386.98712158203125,1574422,1000932,2700529,2169949,134.49164000000002,89.238775
26.093000000008033,-383.9052734375,1558400,1022256,2661808,2147699,134.49163000000001,89.23876000000001
26.264999999999418,-382.02301025390625,1547495,1047197,2622971,2133314,134.491635,89.23876000000001
26.422000000005937,-379.122802734375,1540211,1063200,2593213,2135753,134.49162,89.23876000000001
26.578000000008615,-377.10650634765625,1545948,1063569,2566410,2125047,134.491625,89.23875000000001
26.734000000011292,-374.0076599121094,1534667,1075254,2524913,2085599,134.49161,89.238735
26.875,-371.81207275390625,1524471,1089997,2474448,2080125,134.491625,89.238735
27.031000000002678,-369.328857421875,1508293,1102771,2449774,2072498,134.49161,89.238725
27.187000000005355,-366.16485595703125,1496272,1099335,2416095,2060209,134.49161,89.23872
27.343000000008033,-362.5213317871094,1461351,1104598,2376009,2047542,134.49158500000001,89.23870500000001
27.5,-359.038330078125,1428010,1104022,2345584,2007839,134.49159500000002,89.238695
27.656000000002678,-354.2771301269531,1408392,1106003,2299384,1981737,134.49159,89.238695
27.812000000005355,-349.49945068359375,1395770,1082521,2268781,1962292,134.49157000000002,89.238675
27.984000000011292,-343.7555236816406,1384005,1060360,2231113,1925073,134.49156000000002,89.23865
28.156000000002678,-337.955322265625,1370879,1033300,2178567,1901448,134.491545,89.23864
28.312000000005355,-332.938232421875,1333984,992891,2134912,1853182,134.49154000000001,89.23862500000001
28.468000000008033,-326.96197509765625,1309369,973202,2113483,1833741,134.49153,89.23862000000001
28.639999999999418,-321.044921875,1298855,968319,2076590,1800179,134.49151500000002,89.23858000000001
28.812000000005355,-316.5011901855469,1268038,957248,2054847,1773185,134.49152,89.23857500000001
28.968000000008033,-311.34527587890625,1242160,945959,2028490,1738717,134.49149,89.23856500000001
29.139999999999418,-306.4102783203125,1208630,930895,1994463,1701549,134.491485,89.238545
29.297000000005937,-302.53839111328125,1192297,917305,1975491,1683156,134.49147000000002,89.23853500000001
29.468000000008033,-297.338134765625,1178866,910363,1954203,1656362,134.49146000000002,89.23852500000001
29.639999999999418,-292.4342041015625,1156792,885708,1939636,1626117,134.49146000000002,89.23852000000001
29.797000000005937,-288.2576599121094,1136240,872414,1911052,1616256,134.49146000000002,89.238505
29.968000000008033,-283.7454833984375,1127616,860411,1890906,1586672,134.491445,89.2385
30.139999999999418,-279.79791259765625,1126604,830828,1880874,1547131,134.49143500000002,89.23847500000001
30.312000000005355,-274.77630615234375,1095201,807865,1845517,1535141,134.491445,89.23847
30.468000000008033,-270.470947265625,1044888,785525,1834354,1523397,134.49141500000002,89.238455
30.639999999999418,-266.6130065917969,1028442,741986,1822329,1482562,134.49141500000002,89.23843500000001
30.797000000005937,-263.46435546875,1027126,712595,1802098,1449415,134.49142500000002,89.23843000000001
30.953000000008615,-259.4176940917969,1020459,704054,1783962,1432520,134.49140500000001,89.23842
