Seconds,Load Cell,206 Ch1,206 Ch2,207 Ch1,207 Ch2,Actuator Enc,Mirror Enc
373.54700000000594,349.5303039550781,-426783,-1625637,-1737688,-3072272,134.49035500000002,89.23659
373.70299999999406,344.1280517578125,-418705,-1610359,-1700423,-3039855,134.49037,89.23660500000001
373.8439999999973,339.4455261230469,-401790,-1599799,-1656440,-3004954,134.49036,89.236615
374.0,334.16864013671875,-370330,-1584229,-1632358,-2973584,134.490375,89.23663
374.1560000000027,329.2891540527344,-351114,-1567675,-1593955,-2928612,134.49040000000002,89.23664500000001
374.31299999999464,324.07818603515625,-339379,-1541356,-1566587,-2888197,134.49039000000002,89.23666
374.4689999999973,318.8941650390625,-311617,-1531656,-1541667,-2866318,134.490405,89.23667
374.625,313.6351013183594,-299471,-1518356,-1492163,-2833954,134.49041,89.23668
374.7810000000027,308.5888671875,-283447,-1499841,-1465927,-2803436,134.49042500000002,89.23670000000001
374.93799999999464,303.80181884765625,-265713,-1478189,-1426790,-2764454,134.49044500000002,89.23671
375.0939999999973,298.4784240722656,-252961,-1467016,-1395134,-2731781,134.49045,89.236725
375.25,293.3770751953125,-226768,-1458826,-1352813,-2707130,134.49045,89.236755
375.4060000000027,287.647705078125,-209517,-1449225,-1325165,-2673852,134.49047000000002,89.23675
375.54700000000594,282.7554931640625,-195139,-1426515,-1293473,-2644584,134.49048000000002,89.23676
375.70299999999406,277.3238830566406,-181494,-1407800,-1255075,-2599420,134.49049000000002,89.23679000000001
375.8600000000006,272.36309814453125,-165926,-1382828,-1230189,-2559975,134.490505,89.23681
376.01600000000326,266.5556335449219,-149953,-1368876,-1199778,-2538036,134.49051500000002,89.236805
376.17200000000594,261.99920654296875,-142321,-1348128,-1155940,-2497453,134.49052,89.23682000000001
376.3600000000006,256.0605773925781,-116211,-1333091,-1117522,-2457236,134.49053,89.236845
376.51600000000326,250.95086669921875,-109169,-1313244,-1095007,-2421550,134.49054,89.23686500000001
376.67200000000594,245.20977783203125,-98365,-1295304,-1051687,-2380367,134.49055,89.23687500000001
376.82799999999406,239.55581665039062,-81962,-1280974,-1024798,-2347848,134.490555,89.236895
376.9850000000006,234.68380737304688,-37542,-1269140,-981991,-2319110,134.49056000000002,89.23690500000001
377.14100000000326,230.14645385742188,-33413,-1246358,-960579,-2267773,134.49059,89.23691500000001
377.29700000000594,224.55584716796875,-21667,-1223881,-926230,-2232966,134.49059,89.23694
377.45299999999406,219.39273071289062,-1471,-1207340,-888776,-2199573,134.4906,89.236945
377.6100000000006,214.05783081054688,7940,-1195000,-858218,-2167924,134.49060500000002,89.23697000000001
377.76600000000326,209.37078857421875,18087,-1178197,-826796,-2127515,134.49061500000002,89.23696500000001
377.92200000000594,204.80062866210938,30605,-1166761,-797757,-2089129,134.49063,89.236985
378.07799999999406,199.89181518554688,45990,-1145891,-773002,-2061411,134.49065000000002,89.23701000000001
378.2350000000006,194.73858642578125,70243,-1121400,-741108,-2024866,134.490655,89.23701500000001
378.39100000000326,189.75625610351562,97943,-1116245,-695154,-1988532,134.49067000000002,89.237035
378.54700000000594,184.21633911132812,109157,-1080926,-675358,-1945015,134.490665,89.23704500000001
378.70299999999406,179.0299072265625,124960,-1067231,-647141,-1906556,134.490675,89.23706000000001
378.8600000000006,174.71548461914062,139450,-1053270,-608075,-1878111,134.490675,89.23708500000001
379.01600000000326,169.62539672851562,175976,-1050899,-561979,-1855141,134.49068,89.23710000000001
379.17200000000594,165.37652587890625,172456,-1024450,-555481,-1801077,134.4907,89.237115
379.32799999999406,160.37655639648438,183078,-1021209,-523751,-1765540,134.49071500000002,89.23711
379.4850000000006,155.71218872070312,185802,-1014211,-500172,-1739510,134.490725,89.23713500000001
379.64100000000326,151.66864013671875,222842,-1012790,-450505,-1719977,134.490725,89.23715000000001
379.79700000000594,146.7126007080078,233726,-976467,-441680,-1670485,134.490745,89.237165
379.95299999999406,142.48519897460938,232292,-963264,-417497,-1644646,134.490745,89.237165
380.1100000000006,138.00413513183594,231122,-939986,-390311,-1610430,134.490755,89.23719000000001
380.26600000000326,133.96347045898438,267030,-943560,-340882,-1595915,134.490765,89.23719500000001
380.42200000000594,129.22889709472656,272158,-932839,-311347,-1568423,134.490765,89.237205
380.57799999999406,125.62129211425781,275196,-926254,-293834,-1521091,134.49078500000002,89.23722000000001
380.7189999999973,121.24876403808594,285442,-885122,-273040,-1478655,134.49078500000002,89.23722000000001
380.875,118.02938842773438,289765,-873682,-244421,-1452498,134.49080500000002,89.237245
381.0310000000027,113.91534423828125,317012,-877951,-198812,-1408500,134.49080500000002,89.237255
381.20299999999406,109.72091674804688,309382,-859883,-196051,-1387397,134.49081,89.23727000000001
381.3600000000006,106.35041809082031,321331,-857833,-160200,-1362658,134.490815,89.23728500000001
381.5310000000027,102.36677551269531,327579,-858623,-135312,-1337853,134.490825,89.23729
381.70299999999406,98.26132202148438,340243,-848146,-112914,-1310385,134.490845,89.237295
381.875,94.59602355957031,340430,-825170,-93865,-1282758,134.49084000000002,89.23732000000001
382.04700000000594,91.01457214355469,352449,-816642,-67815,-1258460,134.490845,89.23731500000001
382.20299999999406,88.14866638183594,352320,-798394,-31856,-1239440,134.490855,89.237335
382.3600000000006,84.123046875,381637,-767792,-2381,-1188882,134.490865,89.23735500000001
382.51600000000326,74.61431884765625,426892,-726473,108984,-1049481,134.49088500000002,89.237395
382.67200000000594,59.77471923828125,443284,-693961,133974,-1023262,134.490915,89.23742000000001
382.82799999999406,57.72361755371094,450029,-683396,140388,-1019942,134.490905,89.23741500000001
382.9850000000006,57.66874694824219,451986,-672009,142719,-1014620,134.490925,89.23741500000001
383.14100000000326,57.2369384765625,449012,-661255,141524,-1013895,134.490905,89.23742000000001
383.29700000000594,56.982086181640625,442875,-676767,146414,-1014627,134.49091,89.237425
383.45299999999406,57.228118896484375,438168,-677499,152719,-1017991,134.49091,89.23742000000001
383.6100000000006,56.54182434082031,449525,-669456,153638,-1023648,134.49092000000002,89.237425
383.76600000000326,56.429718017578125,452733,-656210,154602,-1012402,134.490915,89.23742000000001
383.92200000000594,54.98150634765625,457564,-646892,161684,-998863,134.49093000000002,89.237435
384.06299999999464,53.877166748046875,461379,-636347,171573,-989280,134.490925,89.23745000000001
384.2189999999973,52.14320373535156,469111,-633625,187471,-973222,134.490925,89.23744
384.375,49.66084289550781,480015,-632094,207637,-956891,134.490925,89.23745500000001
384.5310000000027,46.8265380859375,484415,-637526,221785,-938998,134.490935,89.23745500000001
384.68799999999464,44.10260009765625,492662,-633011,239077,-917000,134.490945,89.23747
384.8439999999973,40.31800842285156,497384,-613082,260594,-879393,134.49096,89.237475
385.0,36.00389099121094,503392,-579540,286527,-835819,134.490955,89.23749000000001
385.1560000000027,31.449539184570312,510593,-532947,291436,-789937,134.49097,89.23750500000001
385.32799999999406,25.059036254882812,575681,-445137,246565,-794800,134.49097,89.23754500000001
385.4850000000006,18.53643798828125,688525,-284589,162598,-811722,134.49098500000002,89.23755000000001
385.625,11.696258544921875,685356,-310422,243757,-729143,134.491015,89.237565
385.7810000000027,5.1047210693359375,666585,-357498,379350,-645866,134.491015,89.23759500000001
385.93799999999464,-3.3810348510742188,662570,-399234,500873,-548201,134.49104,89.23763000000001
386.0939999999973,-10.1600341796875,650691,-438891,614953,-440969,134.49105500000002,89.23764000000001
386.25,-17.85619354248047,623585,-470771,709701,-365955,134.49106500000002,89.237665
386.4060000000027,-26.557327270507812,602317,-499717,839363,-255724,134.49106500000002,89.23768500000001
386.54700000000594,-34.28395080566406,582740,-516516,921555,-179598,134.49111000000002,89.237705
386.70299999999406,-41.19497299194336,569401,-522552,1008485,-87474,134.491125,89.237735
386.875,-49.3754768371582,562712,-488937,1060617,-2067,134.491135,89.23777500000001
387.01600000000326,-56.70145034790039,559255,-474791,1107254,62705,134.49114500000002,89.237785
387.17200000000594,-62.87516403198242,564550,-461378,1147469,111849,134.49116,89.23781500000001
387.32799999999406,-69.69111633300781,580274,-445705,1173880,148905,134.49117,89.23782000000001
387.4850000000006,-75.32154846191406,582632,-417958,1208967,201152,134.49119000000002,89.23784
387.6560000000027,-80.92588806152344,589504,-405234,1256770,236464,134.491195,89.23787
387.82799999999406,-87.69967651367188,610775,-381284,1290655,277447,134.491205,89.23789000000001
388.0,-93.36618041992188,614897,-343886,1311896,327633,134.49122,89.23790500000001
388.17200000000594,-99.62312316894531,643768,-325474,1352454,357407,134.49122500000001,89.23792
388.32799999999406,-104.82266998291016,662871,-292150,1374201,400976,134.49123500000002,89.23794000000001
388.4850000000006,-109.9792709350586,673993,-252699,1398440,448057,134.49124500000002,89.23796
388.64100000000326,-115.89994049072266,679528,-231993,1428052,477891,134.49125500000002,89.23798000000001
388.79700000000594,-121.35743713378906,724846,-225344,1486225,509757,134.491265,89.23799000000001
388.95299999999406,-126.89952850341797,743816,-192017,1512881,538433,134.491285,89.23802
389.0939999999973,-132.54405212402344,753700,-178181,1533022,576700,134.49130000000002,89.23802
389.25,-137.68775939941406,762656,-160989,1566218,610172,134.49132,89.23805
389.4060000000027,-143.4446563720703,795368,-155484,1622558,639926,134.49132,89.23807500000001
389.56299999999464,-148.65115356445312,817361,-143007,1653157,664890,134.49133,89.23807500000001
389.7189999999973,-154.05543518066406,832973,-102110,1669061,719135,134.49133,89.238095
389.875,-159.32672119140625,843425,-68567,1695412,759776,134.49134500000002,89.23811500000001
390.0310000000027,-164.59854125976562,871553,-48594,1744525,786890,134.491365,89.23813500000001
390.18799999999464,-170.0579833984375,879033,-24273,1766632,817334,134.491355,89.23815
390.3439999999973,-174.99961853027344,894769,4740,1786598,861994,134.491395,89.23816500000001
390.5,-180.08297729492188,894920,40982,1808335,913104,134.49140500000001,89.23819
390.67200000000594,-186.70486450195312,927880,48284,1857255,952272,134.49141,89.23820500000001
390.82799999999406,-191.94378662109375,961372,58812,1886291,989759,134.49142,89.23822500000001
390.9850000000006,-197.57275390625,979022,76129,1916011,1026964,134.49143,89.23825000000001
391.14100000000326,-203.10592651367188,990159,109768,1939859,1073094,134.49142,89.23826500000001
391.29700000000594,-208.2547607421875,998864,120348,1998808,1098799,134.49143,89.238285
391.45299999999406,-213.56629943847656,1041092,138350,2023136,1143266,134.491455,89.23830000000001
391.6100000000006,-219.20233154296875,1058575,161961,2050867,1173428,134.491475,89.23832
391.76600000000326,-224.33773803710938,1061219,196172,2075695,1219140,134.491485,89.23834000000001
391.92200000000594,-229.64512634277344,1068443,223177,2093361,1249362,134.49149500000001,89.23835500000001
392.07799999999406,-234.1104736328125,1103846,230621,2144146,1271643,134.4915,89.23838
392.2350000000006,-240.0998077392578,1127359,229005,2169904,1316713,134.49152,89.23838500000001
392.375,-244.71063232421875,1138666,268320,2187844,1360133,134.49152500000002,89.23842
392.5310000000027,-250.5355224609375,1141027,290744,2214540,1394795,134.491535,89.23844500000001
392.68799999999464,-255.76873779296875,1169143,303298,2264581,1424810,134.491545,89.23845
392.8439999999973,-260.7445983886719,1176818,326585,2285034,1468555,134.491565,89.23846
393.0,-265.707275390625,1200595,339077,2324568,1498199,134.491565,89.23848500000001
393.1560000000027,-271.5774841308594,1202030,375764,2337912,1555280,134.49158500000001,89.238505
393.31299999999464,-276.3531799316406,1224638,367102,2381689,1590465,134.49159,89.23852500000001
393.4689999999973,-281.99951171875,1252818,350527,2406237,1625610,134.49161,89.23853500000001
393.625,-286.43133544921875,1264147,359637,2440619,1667156,134.49162,89.23857000000001
393.7810000000027,-291.54913330078125,1279553,385844,2464602,1710073,134.49161500000002,89.23857500000001
393.93799999999464,-296.2457580566406,1290780,437087,2490921,1744684,134.491635,89.2386
394.0939999999973,-301.97393798828125,1307611,468673,2516537,1772721,134.49167,89.2386
394.25,-307.27362060546875,1333248,486634,2554868,1811705,134.491655,89.23863
